HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
CPT-01,-4.06824147,5.93175853,29.28140875,0.35505275,6.24627799,0.00670058,29.32040189,0.0,1.21094092,1.22024544,130.14552691,1.88265141,66.99114463,2.09987692,5,Sand_Mixtures,4,16.87816118,12.53755714,29.41571832
CPT-01,-4.13385827,5.86614173,37.27009552,0.29239638,6.48716284,0.00546024,37.31059241,0.0,0.78368195,0.78848301,163.23090571,1.68159774,77.10167879,1.93724341,6,Sands_Clean_Sands,4,17.10248914,15.95420438,33.05669352
CPT-01,-4.19947507,5.80052493,41.35320208,0.28195365,6.9187482,0.00524602,41.39639321,0.0,0.6811068,0.68492544,178.36389108,1.61232613,83.30199382,1.87479371,6,Sands_Clean_Sands,4,17.35138276,17.70131416,35.05269692
CPT-01,-4.26509186,5.73490814,45.07081318,0.19841183,6.57749466,0.00457476,45.11187399,0.0,0.43982174,0.44211829,191.51434537,1.46970153,90.12596151,1.74494603,6,Sands_Clean_Sands,4,17.62261551,19.29007316,36.91268867
CPT-01,-4.33070866,5.66929134,47.72326604,0.10442728,6.08234247,0.00399484,47.7612358,0.0,0.21864442,0.21973809,199.91824758,1.29716755,94.75785868,1.59559884,6,Sands_Clean_Sands,4,17.90977741,20.42295413,38.33273153
CPT-01,-4.39632546,5.60367454,49.11214884,0.07309909,4.87122697,0.00310923,49.14255806,0.0,0.14874906,0.14948219,202.89726271,1.22785483,96.83538529,1.53553107,6,Sands_Clean_Sands,4,18.20524443,21.01361475,39.21885918
CPT-01,-4.46194226,5.53805774,50.58457346,0.06265637,4.76082142,0.00295017,50.61429346,0.0,0.12379184,0.12439221,206.1952099,1.19782585,99.07407378,1.50727854,6,Sands_Clean_Sands,4,18.50956019,21.6429365,40.15249669
CPT-01,-4.52755906,5.47244094,51.63928897,0.10442728,2.27836921,0.0013834,51.65351196,0.0,0.20216879,0.20314284,207.55424154,1.2679432,100.41688424,1.56018136,6,Sands_Clean_Sands,4,18.82012419,22.08731176,40.90743595
CPT-01,-4.59317585,5.40682415,54.74077912,0.08354182,2.00402813,0.00114769,54.75328951,0.0,0.15257864,0.15328135,217.12631065,1.2036454,105.75435214,1.50149098,6,Sands_Clean_Sands,5,19.03959169,23.41279285,42.45238454
CPT-01,-4.65879265,5.34120735,55.96257828,0.05221364,2.98095002,0.00166965,55.98118722,0.0,0.1,0.1,219.16926559,1.15045147,107.43779156,1.45556483,6,Sands_Clean_Sands,5,19.26398097,23.93784833,43.20182929
CPT-01,-4.72440945,5.27559055,57.22614834,0.03132818,3.61327276,0.00197893,57.24870463,0.0,0.1,0.1,221.30835596,1.14631144,109.17858604,1.44866501,6,Sands_Clean_Sands,5,19.49345083,24.4798454,43.97329623
CPT-01,-4.79002625,5.20997375,59.21026662,0.02088546,4.02143875,0.0021284,59.23537094,0.0,0.1,0.1,226.14227778,1.13710336,112.26853228,1.43668619,6,Sands_Clean_Sands,5,19.73088385,25.3293543,45.06023815
CPT-01,-4.85564304,5.14435696,60.5156076,0.02088546,4.47978909,0.00231966,60.54357322,0.0,0.1,0.1,228.28110964,1.13309267,114.03930893,1.4299702,6,Sands_Clean_Sands,5,19.97356053,25.88874843,45.86230897
CPT-01,-4.92125984,5.07874016,62.8443359,0.01044273,5.2392455,0.00261195,62.87704252,0.0,0.1,0.1,234.19211406,1.12220372,117.71766987,1.41634885,6,Sands_Clean_Sands,5,20.22559046,26.8865521,47.11214256
CPT-01,-4.98687664,5.01312336,65.12085056,0.01044273,5.63737462,0.00271186,65.15604255,0.0,0.1,0.1,239.74820808,1.11222001,121.25116002,1.40366192,6,Sands_Clean_Sands,5,20.48675529,27.86106443,48.34781972
CPT-01,-5.05249344,4.94750656,68.17012707,0.02088546,6.00539314,0.00275926,68.20761647,0.0,0.1,0.1,247.97753539,1.09785646,126.1779331,1.38658084,6,Sands_Clean_Sands,5,20.76015174,29.16593339,49.92608513
CPT-01,-5.11811024,4.88188976,70.41531355,0.02088546,6.16598304,0.0027425,70.45380544,0.0,0.1,0.1,253.09602717,1.08916491,129.56071423,1.37523767,6,Sands_Clean_Sands,5,21.04255159,30.12641554,51.16896713
CPT-01,-5.18372703,4.81627297,72.86935458,0.01044273,6.3934854,0.00274768,72.90926669,0.0,0.1,0.1,258.82900589,1.07963959,133.28927584,1.36307591,6,Sands_Clean_Sands,5,21.33479365,31.17638361,52.51117726
CPT-01,-5.24934383,4.75065617,75.06232742,0.01044273,6.76484955,0.00282211,75.10455781,0.0,0.1,0.1,263.50227417,1.07203239,136.50153155,1.35287022,6,Sands_Clean_Sands,5,21.6358351,32.11510157,53.75093667
CPT-01,-5.31496063,4.68503937,76.62873659,0.02088546,7.02246251,0.00286957,76.67257516,0.0,0.1,0.1,265.87724665,1.06821882,138.54158067,1.34651377,6,Sands_Clean_Sands,5,21.94316163,32.78559399,54.72875561
CPT-01,-5.38057743,4.61942257,78.25780213,0.04177091,7.22319989,0.00289004,78.30289383,0.0,0.1,0.1,268.40560807,1.06419686,140.67336977,1.33997157,6,Sands_Clean_Sands,5,22.25702296,33.48272677,55.73974973
CPT-01,-5.44619423,4.55380577,79.60491401,0.05221364,7.21650864,0.00283847,79.64996394,0.0,0.1,0.1,269.90781873,1.06182546,142.27618201,1.33511827,6,Sands_Clean_Sands,5,22.57628375,34.05874099,56.63502474
CPT-01,-5.51181102,4.48818898,82.24692415,0.07309909,6.98231504,0.00265802,82.29051209,0.0,0.1,0.1,275.71605694,1.05278126,146.16873082,1.32355764,6,Sands_Clean_Sands,5,22.90612864,35.18785319,58.09398183
CPT-01,-5.57742782,4.42257218,84.56520972,0.11487001,6.78157766,0.00251076,84.60754454,0.0,0.13576804,0.13625251,280.24144803,1.08212758,149.42799397,1.34315173,6,Sands_Clean_Sands,5,23.24526089,36.17862838,59.42388926
CPT-01,-5.64304462,4.35695538,86.66419801,0.14619819,6.00539314,0.00216959,86.7016874,0.0,0.16862208,0.16921608,283.87559595,1.11136333,152.24706371,1.36331587,6,Sands_Clean_Sands,5,23.59278709,37.07409481,60.6668819
CPT-01,-5.70866142,4.29133858,89.2539945,0.16708364,5.33961418,0.00187308,89.28732769,0.0,0.1871303,0.18777783,288.99087164,1.12338754,155.89119587,1.36925871,6,Sands_Clean_Sands,5,23.9506773,38.17972812,62.13040542
CPT-01,-5.77427822,4.22572178,90.72641912,0.16708364,5.40652664,0.00186575,90.76017002,0.0,0.18409358,0.18472748,290.41536528,1.11835703,157.55991293,1.36239028,6,Sands_Clean_Sands,5,24.31447111,38.8095232,63.1239943
CPT-01,-5.83989501,4.16010499,92.82540741,0.15664092,5.84480324,0.00197126,92.8618943,0.0,0.16868159,0.16925569,293.81702715,1.09774353,160.30761878,1.34221162,6,Sands_Clean_Sands,5,24.68668925,39.70823149,64.39492074
CPT-01,-5.90551181,4.09448819,94.22473293,0.16708364,5.90837008,0.00196309,94.26161665,0.0,0.17725523,0.17785625,294.92369793,1.1052356,161.81618384,1.34574538,6,Sands_Clean_Sands,5,25.0645179,40.30676008,65.37127798
CPT-01,-5.97112861,4.02887139,96.03132484,0.1879691,6.10241621,0.00196803,96.06941991,0.06541249,0.19565966,0.1963179,299.14147163,1.118664,164.52666939,1.35464064,6,Sands_Clean_Sands,5,25.44959276,41.07978621,66.52937897
CPT-01,-6.03674541,3.96325459,96.93984216,0.20885456,6.19274803,0.00195764,96.97850114,0.13082497,0.21536171,0.21608748,300.5000181,1.13665586,165.6777303,1.36819378,6,Sands_Clean_Sands,5,25.83831149,41.46851409,67.30682558
CPT-01,-6.1023622,3.8976378,97.79614584,0.19841183,6.23624113,0.0019335,97.83507633,0.19623746,0.20280234,0.2034873,301.69381729,1.12263546,166.737409,1.35527606,6,Sands_Clean_Sands,5,26.23046363,41.83479012,68.06525375
CPT-01,-6.167979,3.832021,98.42270951,0.13575546,6.18271116,0.0018834,98.46130583,0.26164994,0.13787697,0.13834461,302.25147565,1.05340609,167.42351935,1.29740785,7,Gravelly_sand_Dense_Sand,5,26.62512588,42.10256913,68.72769501
CPT-01,-6.2335958,3.7664042,98.65244952,0.09398455,5.98197378,0.00179462,98.68979271,0.32706243,0.1,0.1,301.65538376,1.01462717,167.45003742,1.2653861,7,Gravelly_sand_Dense_Sand,5,27.02070398,42.20027132,69.2209753
CPT-01,-6.2992126,3.7007874,98.27651132,0.09398455,5.73105206,0.00170082,98.3122881,0.39247491,0.1,0.1,299.21473824,1.01807162,166.44798201,1.26795319,7,Gravelly_sand_Dense_Sand,5,27.41476892,42.03884837,69.4536173
CPT-01,-6.3648294,3.6351706,97.52463492,0.09398455,5.63737462,0.00166296,97.55982691,0.4578874,0.1,0.1,295.65657869,1.02314492,164.81584717,1.27216807,7,Gravelly_sand_Dense_Sand,5,27.80581778,41.71709203,69.52290981
CPT-01,-6.43044619,3.56955381,96.20885121,0.08354182,6.12918119,0.00182457,96.24711337,0.52329988,0.1,0.1,290.4353675,1.03070331,162.24454,1.2788946,7,Gravelly_sand_Dense_Sand,5,28.19160489,41.15576886,69.34737375
