HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-13",-5.38057743,4.61942257,123.2868444,0.4490373,2.29509732,0.00058246,123.30117182,0,0.36417926,0.3650999,395.5731245,1.17213531,214.42896782,1.38160901,6,"Sands_Clean_Sands",5,26.59782713,52.72422569,79.32205282
"CPT-13",-5.44619423,4.55380577,130.31480021,0.48036548,-1.30144732,-0.00031248,130.31480021,0,0.36861928,0.36951176,413.02885479,1.16176924,225.2665328,1.36701317,6,"Sands_Clean_Sands",6,26.8992016,41.79246739,68.69166899
"CPT-13",-5.51181102,4.48818898,136.96681781,0.49080821,-3.79393639,-0.00086661,136.96681781,0,0.35834096,0.35917641,428.91729604,1.14136771,235.35503758,1.34436359,6,"Sands_Clean_Sands",6,27.20057606,43.92579552,71.12637159
"CPT-13",-5.57742782,4.42257218,141.38409167,0.48036548,-6.78157766,-0.00150058,141.38409167,0,0.33975921,0.34053581,437.4998359,1.11938666,241.50613341,1.32192058,6,"Sands_Clean_Sands",6,27.50195053,45.34243257,72.8443831
"CPT-13",-5.64304462,4.35695538,142.72076083,0.48036548,-9.53837095,-0.00209083,142.72076083,0,0.33657716,0.33734835,436.43740641,1.11743059,242.349595,1.31835394,6,"Sands_Clean_Sands",6,27.80332499,45.77110761,73.5744326
"CPT-13",-5.70866142,4.29133858,142.82518811,0.45948002,-11.21452803,-0.00245651,142.82518811,0,0.32170798,0.32245322,431.68071103,1.10797887,241.11042758,1.30917448,7,"Gravelly_sand_Dense_Sand",6,28.10469946,45.80459785,73.90929731
"CPT-13",-5.77427822,4.22572178,143.18024086,0.43859457,-12.14461121,-0.0026537,143.18024086,0,0.30632339,0.30703944,427.79771614,1.09710733,240.31921081,1.29865519,7,"Gravelly_sand_Dense_Sand",6,28.40607393,45.91846466,74.32453858
"CPT-13",-5.83989501,4.16010499,143.90078907,0.40726638,-12.43233478,-0.00270301,143.90078907,0,0.28301887,0.28368463,425.10665387,1.07741997,240.1624179,1.28051055,7,"Gravelly_sand_Dense_Sand",6,28.70744839,46.14954729,74.85699569
"CPT-13",-5.90551181,4.09448819,144.76753548,0.38638093,-12.28512737,-0.00265504,144.76753548,0,0.2668975,0.26752858,422.91865903,1.06348045,240.26244127,1.26715958,7,"Gravelly_sand_Dense_Sand",6,29.00882286,46.42751627,75.43633912
"CPT-13",-5.97112861,4.02887139,145.27922914,0.3759382,-11.89368949,-0.00256144,145.27922914,0,0.25876941,0.25938588,419.75805217,1.05796908,239.78350063,1.26110345,7,"Gravelly_sand_Dense_Sand",6,29.31019732,46.59161843,75.90181575
"CPT-13",-6.03674541,3.96325459,145.27922914,0.38638093,-11.41526541,-0.00246696,145.27922914,0.03943203,0.26595745,0.26659801,416.66129388,1.06770774,238.8942419,1.26852118,7,"Gravelly_sand_Dense_Sand",6,29.61157179,46.59161843,76.20319022
"CPT-13",-6.1023622,3.8976378,144.24539909,0.39682366,-11.19110867,-0.00245038,144.24539909,0.10515208,0.27510316,0.27577779,411.61628785,1.08084761,236.59203873,1.2796696,7,"Gravelly_sand_Dense_Sand",6,29.91294625,46.26006508,76.17301133
